QueryNumber,OriginalNodeID,SyntheticNodeID,OriginalCost,SyntheticCost,AssignmentError,IsDummyAssignment
105,15,2,273182.38,104474.05,0.6175666600459371,No
105,16,23,2479.23,2685.14,0.0766850145616243,No
105,17,22,2478.8,50963.05,0.9513608388822882,No
105,18,17,2476.37,50965.65,0.9514109993691829,No
105,20,16,2468.13,50966.08,0.9515730854717491,No
105,21,15,25.45,66269.42,0.9996159616305681,No
105,27,31,0.43,0.15,0.6511627906976745,No
105,28,18,0.43,2.43,0.8230452674897119,No
106,2,13,789419.89,66269.43,0.9160530019075146,No
106,3,12,788419.89,67269.43,0.914678167239033,No
106,4,10,788419.46,67269.85,0.914677587993579,No
106,5,8,0.0,0.0,0.0,No
106,6,11,788419.45,67269.85,0.9146775869113833,No
106,7,9,754638.05,101880.05,0.8649948144014206,No
106,8,7,754637.62,101880.06,0.8649947242227336,No
106,9,6,754637.2,101880.22,0.8649944370619419,No
106,10,21,0.0,0.0,0.0,No
106,11,5,754637.16,101880.37,0.8649942311348675,No
106,12,4,254765.75,101880.52,0.6001011909960424,No
106,13,3,254765.32,104474.05,0.589920441290832,No
106,15,2,254765.23,104474.05,0.5899202964234954,No
106,16,22,15352.64,50963.05,0.6987495842576141,No
106,17,18,2.43,2.43,0.0,No
106,21,17,15286.6,50965.65,0.7000607271760491,No
106,22,23,2.43,2685.14,0.9990950192541171,No
106,24,20,2.41,2.41,0.0,No
106,29,31,0.43,0.15,0.6511627906976745,No
106,DUMMY,15,0.0,66269.42,1.0,Yes
106,DUMMY,16,0.0,50966.08,1.0,Yes
107,2,15,838406.71,66269.42,0.9209579083640682,No
107,3,13,837406.71,66269.43,0.920863507291457,No
107,4,12,787006.73,67269.43,0.9145249621944148,No
107,5,11,787006.3,67269.85,0.9145243818251518,No
107,6,10,787005.88,67269.85,0.9145243362095338,No
107,7,8,0.0,0.0,0.0,No
107,8,9,787005.86,101880.05,0.8705472790253429,No
107,9,7,287135.58,101880.06,0.6451848287140173,No
107,10,6,287135.15,101880.22,0.6451837401307363,No
107,11,5,287134.73,101880.37,0.6451826987282242,No
107,13,4,287134.72,101880.52,0.6451821639681887,No
107,14,2,271831.45,104474.05,0.6156660680726973,No
107,15,18,2.43,2.43,0.0,No
107,19,3,271829.01,104474.05,0.6156626182025238,No
107,20,22,32416.13,50963.05,0.3639287679995605,No
107,21,31,2.43,0.15,0.9382716049382717,No
107,23,20,2.41,2.41,0.0,No
107,25,17,32413.21,50965.65,0.36401851050658635,No
107,26,21,0.0,0.0,0.0,No
107,DUMMY,16,0.0,50966.08,1.0,Yes
107,DUMMY,23,0.0,2685.14,1.0,Yes
108,2,13,820667.77,15376.09,0.9812639285200636,No
108,3,9,819667.77,460435.42,0.43826579883700933,No
108,4,8,819667.34,461273.36,0.4372432113740191,No
108,5,7,819666.91,461273.78,0.4372424037466634,No
108,6,18,0.0,0.0,0.0,No
108,7,6,819666.9,465049.21,0.4326363428851403,No
108,8,5,785837.96,465049.36,0.40821214592382377,No
108,9,4,785837.53,465049.52,0.4082116185008369,No
108,10,3,785837.11,499544.33,0.3643156786016379,No
108,11,23,0.0,0.0,0.0,No
108,12,2,785836.83,499544.33,0.36431545210218763,No
108,13,12,285975.72,459430.99,0.37754368724669624,No
108,15,10,285975.49,459435.42,0.37755018975245747,No
108,16,14,15352.64,15375.66,0.0014971715035322344,No
108,17,20,2.43,2.43,0.0,No
108,21,19,15286.6,15286.6,0.0,No
108,22,22,2.43,2.41,0.008230452674897125,No
108,26,31,0.42,0.15,0.6428571428571429,No
108,28,17,0.43,25.38,0.9830575256107171,No
108,DUMMY,15,0.0,25.45,1.0,Yes
109,2,12,52831.57,459430.99,0.8850065164302477,No
109,3,10,51831.57,459435.42,0.8871842096980681,No
109,4,19,3524.08,15286.6,0.7694660683212748,No
109,5,14,3523.65,15375.66,0.7708293497644979,No
109,6,13,3523.22,15376.09,0.7708637241327282,No
109,7,9,3523.07,460435.42,0.9923483949171417,No
109,8,15,2685.14,25.45,0.9905219094721319,No
109,DUMMY,2,0.0,499544.33,1.0,Yes
109,DUMMY,3,0.0,499544.33,1.0,Yes
109,DUMMY,4,0.0,465049.52,1.0,Yes
109,DUMMY,5,0.0,465049.36,1.0,Yes
109,DUMMY,6,0.0,465049.21,1.0,Yes
109,DUMMY,7,0.0,461273.78,1.0,Yes
109,DUMMY,8,0.0,461273.36,1.0,Yes
109,DUMMY,11,0.0,0.0,1.0,Yes
109,DUMMY,16,0.0,0.0,1.0,Yes
109,DUMMY,17,0.0,25.38,1.0,Yes
109,DUMMY,18,0.0,0.0,1.0,Yes
109,DUMMY,20,0.0,2.43,1.0,Yes
109,DUMMY,22,0.0,2.41,1.0,Yes
109,DUMMY,23,0.0,0.0,1.0,Yes
109,DUMMY,31,0.0,0.15,1.0,Yes
110,2,12,52831.57,459430.99,0.8850065164302477,No
110,3,10,51831.57,459435.42,0.8871842096980681,No
110,4,19,3524.08,15286.6,0.7694660683212748,No
110,5,14,3523.65,15375.66,0.7708293497644979,No
110,6,13,3523.22,15376.09,0.7708637241327282,No
110,7,9,3523.07,460435.42,0.9923483949171417,No
110,8,15,2685.14,25.45,0.9905219094721319,No
110,DUMMY,2,0.0,499544.33,1.0,Yes
110,DUMMY,3,0.0,499544.33,1.0,Yes
110,DUMMY,4,0.0,465049.52,1.0,Yes
110,DUMMY,5,0.0,465049.36,1.0,Yes
110,DUMMY,6,0.0,465049.21,1.0,Yes
110,DUMMY,7,0.0,461273.78,1.0,Yes
110,DUMMY,8,0.0,461273.36,1.0,Yes
110,DUMMY,11,0.0,0.0,1.0,Yes
110,DUMMY,16,0.0,0.0,1.0,Yes
110,DUMMY,17,0.0,25.38,1.0,Yes
110,DUMMY,18,0.0,0.0,1.0,Yes
110,DUMMY,20,0.0,2.43,1.0,Yes
110,DUMMY,22,0.0,2.41,1.0,Yes
110,DUMMY,23,0.0,0.0,1.0,Yes
110,DUMMY,31,0.0,0.15,1.0,Yes
111,2,3,67816.28,510878.02,0.8672554360432261,No
111,3,2,67816.13,510878.02,0.8672557296553882,No
111,4,7,67815.71,49661.44,0.2677000653683343,No
111,5,5,66815.71,49661.45,0.2567399193991953,No
111,6,DUMMY,0.0,0.0,1.0,Yes
111,7,4,66815.7,50661.45,0.24177326586416067,No
111,8,DUMMY,33043.53,0.0,1.0,Yes
111,9,DUMMY,33043.11,0.0,1.0,Yes
111,11,DUMMY,33043.09,0.0,1.0,Yes
111,12,DUMMY,17168.41,0.0,1.0,Yes
111,13,DUMMY,17168.26,0.0,1.0,Yes
111,14,11,17168.11,15888.84,0.0745143175340792,No
111,15,9,17167.68,15888.85,0.07449055434397658,No
111,17,8,17167.67,15889.27,0.07446555065422378,No
111,18,DUMMY,577.46,0.0,1.0,Yes
111,19,13,577.03,571.68,0.009271614994021148,No
111,20,12,574.6,572.11,0.004333449356073806,No
111,22,18,569.12,567.43,0.0029694967669385273,No
111,23,19,27.14,25.45,0.0622697126013265,No
111,29,14,0.43,2.43,0.8230452674897119,No
111,30,DUMMY,0.43,0.0,1.0,Yes
111,31,DUMMY,0.15,0.0,1.0,Yes
111,32,DUMMY,0.14,0.0,1.0,Yes
111,33,DUMMY,0.42,0.0,1.0,Yes
112,2,3,67516.82,510877.69,0.8678415179962155,No
112,3,2,67516.39,510877.69,0.867842359684957,No
112,4,DUMMY,66516.39,0.0,1.0,Yes
112,5,DUMMY,66515.97,0.0,1.0,Yes
112,6,DUMMY,0.0,0.0,1.0,Yes
112,7,DUMMY,66515.96,0.0,1.0,Yes
112,8,4,50641.43,50661.45,3.951722660918075E-4,No
112,9,DUMMY,50641.28,0.0,1.0,Yes
112,10,7,50641.13,49661.44,0.019345737348277874,No
112,12,5,50641.12,49661.45,0.0193453462324689,No
112,13,11,16868.95,15888.84,0.058101423028700694,No
112,14,9,16868.53,15888.85,0.05807737840819553,No
112,16,8,16868.52,15889.27,0.05805192156751155,No
112,17,12,568.1,572.11,0.007009141598643602,No
112,18,13,568.1,571.68,0.0062622446123704305,No
112,19,19,567.67,25.45,0.9551676149875807,No
112,21,18,567.37,567.43,1.057399150555054E-4,No
112,22,21,25.39,25.38,3.9385584875941564E-4,No
112,23,DUMMY,0.0,0.0,1.0,Yes
112,26,14,0.43,2.43,0.8230452674897119,No
112,27,DUMMY,0.0,0.0,1.0,Yes
112,29,DUMMY,0.0,0.0,1.0,Yes
112,31,DUMMY,0.42,0.0,1.0,Yes
112,32,DUMMY,0.15,0.0,1.0,Yes
112,33,DUMMY,0.14,0.0,1.0,Yes
112,34,DUMMY,0.14,0.0,1.0,Yes
113,2,2,69423.37,510882.61,0.8641109158129301,No
113,3,3,68423.37,510882.61,0.8660683126403539,No
113,4,8,68423.22,49660.99,0.27420852161006165,No
113,5,6,68422.79,49661.01,0.27420366810531976,No
113,6,5,68422.37,50661.01,0.25958410969979545,No
113,7,17,0.0,0.0,0.0,No
113,8,4,68422.36,50661.43,0.25957786314298426,No
113,9,DUMMY,34650.19,0.0,1.0,Yes
113,10,DUMMY,34649.77,0.0,1.0,Yes
113,12,DUMMY,34649.76,0.0,1.0,Yes
113,13,DUMMY,18775.26,0.0,1.0,Yes
113,14,11,18775.11,15888.84,0.15372852675696708,No
113,16,9,18775.1,15888.85,0.15372754339524147,No
113,17,DUMMY,2537.07,0.0,1.0,Yes
113,18,18,2536.93,567.43,0.7763320233510582,No
113,19,13,2536.76,571.68,0.7746416689004874,No
113,21,12,2534.48,572.11,0.774269278116221,No
113,22,DUMMY,27.57,0.0,1.0,Yes
113,23,19,27.14,25.45,0.0622697126013265,No
113,27,16,0.43,2.41,0.8215767634854773,No
113,28,DUMMY,0.16,0.0,1.0,Yes
113,29,DUMMY,0.15,0.0,1.0,Yes
113,30,DUMMY,0.14,0.0,1.0,Yes
113,31,DUMMY,0.15,0.0,1.0,Yes
113,32,DUMMY,0.14,0.0,1.0,Yes
113,33,14,0.42,2.43,0.8271604938271605,No
113,34,DUMMY,0.42,0.0,1.0,Yes
